generation,eval_avg,eval_best,avg_fitness,topk_fitness,avg_fitness_std,topk_fitness_std,avg_len,tr_time,pct_self_play,eval_time
35,,,0.6609480381011963,1.170164942741394,0.3204599618911743,0.08692548424005508,1081.3651123046875,33.78309750556946,4.4064e-05,0
36,,,0.6814540028572083,1.1876449584960938,0.3131660521030426,0.09557519853115082,1098.7041015625,33.77835130691528,4.6546000000000005e-05,0
37,,,0.7114900350570679,1.204010009765625,0.3115355968475342,0.07774975150823593,1041.916015625,33.76511597633362,4.9096e-05,0
38,,,0.759906530380249,1.242094874382019,0.31009915471076965,0.07167242467403412,1010.7890625,33.754992723464966,5.171399999999999e-05,0
39,,,0.7477275133132935,1.2459348440170288,0.3229752779006958,0.07491529732942581,1028.4720458984375,33.76639771461487,5.4399999999999994e-05,0
40,0.8596249696612358,1.5054999589920044,0.7921789884567261,1.2595049142837524,0.31207290291786194,0.069062739610672,999.8740234375,33.75439095497131,5.715400000000001e-05,13.213682413101196
41,,,0.8056984543800354,1.2651399374008179,0.3106039762496948,0.0686631128191948,973.9550170898438,33.76297068595886,5.997599999999999e-05,0
42,,,0.8322799801826477,1.2820998430252075,0.3106461465358734,0.07480728626251221,960.64501953125,33.76420450210571,6.2866e-05,0
43,,,0.8305825591087341,1.2760899066925049,0.31180527806282043,0.06304790079593658,942.447021484375,33.763116121292114,6.5824e-05,0
44,,,0.8392145037651062,1.3010598421096802,0.3156525194644928,0.0701136514544487,943.0030517578125,33.75582551956177,6.884999999999999e-05,0
45,,,0.8735930323600769,1.3147599697113037,0.3060586154460907,0.06730446219444275,919.7130737304688,33.76459240913391,7.1944e-05,0
46,,,0.8829659819602966,1.3036348819732666,0.29840826988220215,0.05901364982128143,899.1260375976562,33.78215193748474,7.5106e-05,0
47,,,0.872264564037323,1.3082249164581299,0.3052126169204712,0.06747763603925705,908.1570434570312,33.78761172294617,7.833599999999999e-05,0
48,,,0.8821684718132019,1.3248649835586548,0.30831509828567505,0.06789623200893402,897.5780639648438,33.756298303604126,8.1634e-05,0
49,,,0.8982204794883728,1.3151899576187134,0.3026076853275299,0.059830471873283386,882.9620361328125,33.75958013534546,8.5e-05,0
50,0.9195799727737903,1.5260000228881836,0.9090220332145691,1.3385648727416992,0.30338019132614136,0.061624303460121155,877.5130615234375,33.794859170913696,8.843400000000001e-05,13.356868505477905
51,,,0.9198900461196899,1.3392400741577148,0.30295735597610474,0.0630018338561058,854.89306640625,33.77971434593201,9.1936e-05,0
52,,,0.9242585301399231,1.359334945678711,0.30275818705558777,0.06242523714900017,867.3340454101562,33.77017259597778,9.5506e-05,0
53,,,0.9343054890632629,1.3465499877929688,0.28899532556533813,0.06124253571033478,838.3380126953125,33.80315804481506,9.9144e-05,0
54,,,0.9254995584487915,1.3343348503112793,0.2922177016735077,0.06196903437376022,858.5320434570312,33.76214361190796,0.00010284999999999999,0
55,,,0.9352179765701294,1.3516149520874023,0.2972552180290222,0.06257717311382294,846.2880249023438,33.777199029922485,0.00010662399999999999,0
56,,,0.9574030041694641,1.356434941291809,0.2847529947757721,0.052756670862436295,822.2960205078125,33.77086400985718,0.00011046600000000001,0
57,,,0.9440205693244934,1.364400029182434,0.29372119903564453,0.06848203390836716,830.4530639648438,33.775455474853516,0.00011437599999999999,0
58,,,0.961930513381958,1.3800649642944336,0.28971603512763977,0.05856356769800186,799.279052734375,33.76599144935608,0.000118354,0
59,,,0.9470765590667725,1.3701350688934326,0.2929433286190033,0.0576791912317276,819.321044921875,33.75759673118591,0.0001224,0
60,0.9604349756240844,1.4359999895095825,0.9572150111198425,1.3598300218582153,0.29219159483909607,0.05773894488811493,807.3440551757812,33.761786460876465,0.00012651400000000002,13.220783233642578
61,,,0.9519400596618652,1.3510098457336426,0.29436641931533813,0.05253835767507553,824.4840087890625,33.75962567329407,0.000130696,0
62,,,0.9506375193595886,1.3522298336029053,0.29081112146377563,0.06300663203001022,817.4590454101562,33.76354718208313,0.000134946,0
63,,,0.9663360118865967,1.3566850423812866,0.27430757880210876,0.05739174038171768,817.197021484375,33.76460647583008,0.000139264,0
64,,,0.9628744721412659,1.3663948774337769,0.28821998834609985,0.07280534505844116,814.45703125,33.75639533996582,0.00014365,0
65,,,0.9931740164756775,1.3791449069976807,0.2777344286441803,0.05857837572693825,790.0150146484375,33.76682472229004,0.00014810399999999998,0
66,,,0.9773967862129211,1.3767248392105103,0.27739217877388,0.07028282433748245,783.4200439453125,33.75974631309509,0.00015262600000000003,0
67,,,0.9620019793510437,1.3615449666976929,0.28709957003593445,0.06512507051229477,805.8240356445312,33.76498460769653,0.00015721599999999998,0
68,,,0.9592795968055725,1.3716250658035278,0.29483476281166077,0.0605015903711319,802.3860473632812,33.765026330947876,0.000161874,0
69,,,0.9624084830284119,1.374269962310791,0.2890528738498688,0.06061570346355438,813.5430297851562,33.76049852371216,0.0001666,0
70,1.0163849717378617,1.4424999952316284,0.9649900197982788,1.3696200847625732,0.2850721478462219,0.06091902032494545,792.3690185546875,33.76355266571045,0.000171394,11.778730630874634
71,,,0.9636390209197998,1.3643749952316284,0.29594114422798157,0.06269178539514542,802.0390625,33.763824701309204,0.000176256,0
72,,,0.96258145570755,1.3661549091339111,0.28512346744537354,0.06647900491952896,802.0520629882812,33.75419092178345,0.00018118599999999998,0
73,,,0.9678495526313782,1.3605849742889404,0.29469504952430725,0.05408371239900589,786.551025390625,33.74723696708679,0.00018618400000000002,0
74,,,0.9676019549369812,1.3763248920440674,0.2958375811576843,0.06249053031206131,797.416015625,33.758567333221436,0.00019125,0
75,,,0.9882230758666992,1.3802800178527832,0.2866387963294983,0.055970046669244766,790.2360229492188,33.76136589050293,0.000196384,0
76,,,0.9997480511665344,1.3838350772857666,0.26890456676483154,0.06323173642158508,772.739013671875,33.75532865524292,0.00020158600000000002,0
77,,,0.981686532497406,1.3831249475479126,0.2866343855857849,0.060514483600854874,765.5020141601562,33.75703263282776,0.00020685599999999997,0
78,,,1.013841152191162,1.3895598649978638,0.28044772148132324,0.053924430161714554,748.8990478515625,33.74231839179993,0.00021219400000000002,0
79,,,0.9947779774665833,1.3797249794006348,0.2873862087726593,0.056035276502370834,767.9400634765625,33.7654595375061,0.00021759999999999998,0
80,1.0408849777281284,1.5434999465942383,0.998092532157898,1.4016849994659424,0.28580766916275024,0.06177707761526108,771.9070434570312,33.763649463653564,0.00022307399999999997,13.073375701904297
81,,,0.9817440509796143,1.3906298875808716,0.3009452521800995,0.060410961508750916,790.3970336914062,33.76140213012695,0.00022861600000000004,0
82,,,0.9961315393447876,1.3945348262786865,0.29071494936943054,0.057868123054504395,767.0000610351562,33.759055376052856,0.000234226,0
83,,,1.0165138244628906,1.3849350214004517,0.2730286121368408,0.047780200839042664,757.3770141601562,33.76136922836304,0.00023990399999999996,0
84,,,1.04265558719635,1.392759919166565,0.24984659254550934,0.05114588886499405,729.9080200195312,33.74901556968689,0.00024565000000000003,0
85,,,1.0178664922714233,1.3935099840164185,0.28238430619239807,0.05623722821474075,742.0460205078125,33.752660274505615,0.000251464,0
86,,,1.0210034847259521,1.413604974746704,0.2848862409591675,0.05421987175941467,735.9830322265625,33.75758385658264,0.00025734599999999993,0
87,,,1.015000581741333,1.4068750143051147,0.28975823521614075,0.047144703567028046,743.5240478515625,33.766592025756836,0.000263296,0
88,,,1.022109031677246,1.3959400653839111,0.2780167758464813,0.05600340664386749,725.7090454101562,33.759907960891724,0.000269314,0
89,,,1.006531000137329,1.3806350231170654,0.2761000692844391,0.062387071549892426,738.9830322265625,33.755258321762085,0.00027539999999999997,0
90,1.0206549748778344,1.5304999351501465,1.0157326459884644,1.390359878540039,0.27989494800567627,0.06163967028260231,732.8790283203125,33.75623655319214,0.000281554,13.21031665802002
91,,,1.016893982887268,1.3960049152374268,0.28026074171066284,0.05707519128918648,744.7980346679688,33.76136755943298,0.000287776,0
92,,,1.0210890769958496,1.4056099653244019,0.2880547344684601,0.055278364568948746,736.2250366210938,33.77365255355835,0.00029406599999999995,0
93,,,1.0230344533920288,1.4101300239562988,0.2821585536003113,0.05838025361299515,717.2930297851562,33.769574880599976,0.000300424,0
94,,,1.0184545516967773,1.3996050357818604,0.2706197500228882,0.06097857654094696,733.1200561523438,33.762558698654175,0.00030685,0
